,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
305,Atlanta Hawks,2012,regular,47,2013-02-05,1,Indiana Pacers,
306,Atlanta Hawks,2012,regular,48,2013-02-06,0,Memphis Grizzlies,
307,Atlanta Hawks,2012,regular,49,2013-02-08,0,New Orleans Hornets,
308,Atlanta Hawks,2012,regular,50,2013-02-11,1,Dallas Mavericks,
309,Atlanta Hawks,2012,regular,51,2013-02-13,1,Orlando Magic,
310,Atlanta Hawks,2012,regular,52,2013-02-20,0,Miami Heat,
311,Atlanta Hawks,2012,regular,53,2013-02-22,0,Sacramento Kings,
312,Atlanta Hawks,2012,regular,54,2013-02-23,1,Milwaukee Bucks,
313,Atlanta Hawks,2012,regular,55,2013-02-25,1,Detroit Pistons,
314,Atlanta Hawks,2012,regular,56,2013-02-27,1,Utah Jazz,
315,Atlanta Hawks,2012,regular,57,2013-03-01,1,Phoenix Suns,
316,Atlanta Hawks,2012,regular,58,2013-03-03,1,Los Angeles Lakers,
317,Atlanta Hawks,2012,regular,59,2013-03-04,1,Denver Nuggets,
318,Atlanta Hawks,2012,regular,60,2013-03-06,0,Philadelphia 76ers,
319,Atlanta Hawks,2012,regular,61,2013-03-08,1,Boston Celtics,OT
320,Atlanta Hawks,2012,regular,62,2013-03-09,0,Brooklyn Nets,
321,Atlanta Hawks,2012,regular,63,2013-03-12,1,Miami Heat,
322,Atlanta Hawks,2012,regular,64,2013-03-13,0,Los Angeles Lakers,
323,Atlanta Hawks,2012,regular,65,2013-03-15,0,Phoenix Suns,
324,Atlanta Hawks,2012,regular,66,2013-03-17,1,Brooklyn Nets,
325,Atlanta Hawks,2012,regular,67,2013-03-18,0,Dallas Mavericks,
326,Atlanta Hawks,2012,regular,68,2013-03-20,0,Milwaukee Bucks,
327,Atlanta Hawks,2012,regular,69,2013-03-22,0,Portland Trail Blazers,
328,Atlanta Hawks,2012,regular,70,2013-03-24,1,Milwaukee Bucks,
329,Atlanta Hawks,2012,regular,71,2013-03-25,1,Indiana Pacers,
330,Atlanta Hawks,2012,regular,72,2013-03-27,1,Toronto Raptors,
331,Atlanta Hawks,2012,regular,73,2013-03-29,1,Boston Celtics,
332,Atlanta Hawks,2012,regular,74,2013-03-30,0,Orlando Magic,
333,Atlanta Hawks,2012,regular,75,2013-04-01,0,Cleveland Cavaliers,
334,Atlanta Hawks,2012,regular,76,2013-04-03,0,New York Knicks,
335,Atlanta Hawks,2012,regular,77,2013-04-05,0,Philadelphia 76ers,
336,Atlanta Hawks,2012,regular,78,2013-04-06,1,San Antonio Spurs,
337,Atlanta Hawks,2012,regular,79,2013-04-10,1,Philadelphia 76ers,
338,Atlanta Hawks,2012,regular,80,2013-04-12,0,Milwaukee Bucks,
339,Atlanta Hawks,2012,regular,81,2013-04-16,0,Toronto Raptors,
340,Atlanta Hawks,2012,regular,82,2013-04-17,1,New York Knicks,
341,Atlanta Hawks,2012,post,83,2013-04-21,1,Indiana Pacers,
342,Atlanta Hawks,2012,post,84,2013-04-24,1,Indiana Pacers,
343,Atlanta Hawks,2012,post,85,2013-04-27,0,Indiana Pacers,
344,Atlanta Hawks,2012,post,86,2013-04-29,0,Indiana Pacers,
345,Atlanta Hawks,2012,post,87,2013-05-01,1,Indiana Pacers,
346,Atlanta Hawks,2012,post,88,2013-05-03,0,Indiana Pacers,
347,Atlanta Hawks,2013,regular,1,2013-10-30,1,Dallas Mavericks,
348,Atlanta Hawks,2013,regular,2,2013-11-01,0,Toronto Raptors,
349,Atlanta Hawks,2013,regular,3,2013-11-03,1,Los Angeles Lakers,
350,Atlanta Hawks,2013,regular,4,2013-11-05,1,Sacramento Kings,
351,Atlanta Hawks,2013,regular,5,2013-11-07,1,Denver Nuggets,
352,Atlanta Hawks,2013,regular,6,2013-11-09,0,Orlando Magic,
