,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
67,New Orleans Hornets,2009,regular,68,2010-03-15,1,Los Angeles Clippers,
68,New Orleans Hornets,2009,regular,69,2010-03-17,1,Golden State Warriors,
69,New Orleans Hornets,2009,regular,70,2010-03-18,1,Denver Nuggets,
70,New Orleans Hornets,2009,regular,71,2010-03-20,1,Utah Jazz,
71,New Orleans Hornets,2009,regular,72,2010-03-22,0,Dallas Mavericks,
72,New Orleans Hornets,2009,regular,73,2010-03-24,0,Cleveland Cavaliers,
73,New Orleans Hornets,2009,regular,74,2010-03-27,0,Portland Trail Blazers,
74,New Orleans Hornets,2009,regular,75,2010-03-29,0,Los Angeles Lakers,
75,New Orleans Hornets,2009,regular,76,2010-03-31,0,Washington Wizards,
76,New Orleans Hornets,2009,regular,77,2010-04-02,1,Memphis Grizzlies,
77,New Orleans Hornets,2009,regular,78,2010-04-03,1,New Jersey Nets,
78,New Orleans Hornets,2009,regular,79,2010-04-07,0,Charlotte Bobcats,
79,New Orleans Hornets,2009,regular,80,2010-04-09,0,Utah Jazz,
80,New Orleans Hornets,2009,regular,81,2010-04-11,0,Minnesota Timberwolves,
81,New Orleans Hornets,2009,regular,82,2010-04-14,1,Houston Rockets,
82,New Orleans Hornets,2010,regular,1,2010-10-27,0,Milwaukee Bucks,
83,New Orleans Hornets,2010,regular,2,2010-10-29,0,Denver Nuggets,
84,New Orleans Hornets,2010,regular,3,2010-10-30,1,San Antonio Spurs,
85,New Orleans Hornets,2010,regular,4,2010-11-03,1,Houston Rockets,
86,New Orleans Hornets,2010,regular,5,2010-11-05,0,Miami Heat,
87,New Orleans Hornets,2010,regular,6,2010-11-06,1,Milwaukee Bucks,
88,New Orleans Hornets,2010,regular,7,2010-11-09,0,Los Angeles Clippers,
89,New Orleans Hornets,2010,regular,8,2010-11-13,0,Portland Trail Blazers,
90,New Orleans Hornets,2010,regular,9,2010-11-15,1,Dallas Mavericks,
91,New Orleans Hornets,2010,regular,10,2010-11-17,0,Dallas Mavericks,
92,New Orleans Hornets,2010,regular,11,2010-11-19,0,Cleveland Cavaliers,
93,New Orleans Hornets,2010,regular,12,2010-11-21,1,Sacramento Kings,
94,New Orleans Hornets,2010,regular,13,2010-11-22,1,Los Angeles Clippers,
95,New Orleans Hornets,2010,regular,14,2010-11-24,1,Utah Jazz,
96,New Orleans Hornets,2010,regular,15,2010-11-26,1,Portland Trail Blazers,
97,New Orleans Hornets,2010,regular,16,2010-11-28,0,San Antonio Spurs,
98,New Orleans Hornets,2010,regular,17,2010-11-29,1,Oklahoma City Thunder,
99,New Orleans Hornets,2010,regular,18,2010-12-01,0,Charlotte Bobcats,
100,New Orleans Hornets,2010,regular,19,2010-12-03,0,New York Knicks,
101,New Orleans Hornets,2010,regular,20,2010-12-05,1,San Antonio Spurs,
102,New Orleans Hornets,2010,regular,21,2010-12-08,0,Detroit Pistons,
103,New Orleans Hornets,2010,regular,22,2010-12-10,0,Oklahoma City Thunder,
104,New Orleans Hornets,2010,regular,23,2010-12-12,1,Philadelphia 76ers,
105,New Orleans Hornets,2010,regular,24,2010-12-13,1,Miami Heat,
106,New Orleans Hornets,2010,regular,25,2010-12-15,0,Sacramento Kings,
107,New Orleans Hornets,2010,regular,26,2010-12-17,0,Utah Jazz,
108,New Orleans Hornets,2010,regular,27,2010-12-19,1,Detroit Pistons,OT
109,New Orleans Hornets,2010,regular,28,2010-12-20,1,Indiana Pacers,
110,New Orleans Hornets,2010,regular,29,2010-12-22,0,New Jersey Nets,
111,New Orleans Hornets,2010,regular,30,2010-12-26,0,Atlanta Hawks,
112,New Orleans Hornets,2010,regular,31,2010-12-27,1,Minnesota Timberwolves,
113,New Orleans Hornets,2010,regular,32,2010-12-29,0,Los Angeles Lakers,
114,New Orleans Hornets,2010,regular,33,2010-12-31,1,Boston Celtics,
115,New Orleans Hornets,2010,regular,34,2011-01-01,1,Washington Wizards,
116,New Orleans Hornets,2010,regular,35,2011-01-03,0,Philadelphia 76ers,
117,New Orleans Hornets,2010,regular,36,2011-01-05,0,Golden State Warriors,
118,New Orleans Hornets,2010,regular,37,2011-01-07,1,Los Angeles Lakers,
119,New Orleans Hornets,2010,regular,38,2011-01-09,1,Denver Nuggets,
120,New Orleans Hornets,2010,regular,39,2011-01-12,0,Orlando Magic,OT
121,New Orleans Hornets,2010,regular,40,2011-01-14,1,Houston Rockets,OT
122,New Orleans Hornets,2010,regular,41,2011-01-15,1,Charlotte Bobcats,
123,New Orleans Hornets,2010,regular,42,2011-01-17,0,Toronto Raptors,
124,New Orleans Hornets,2010,regular,43,2011-01-19,0,Memphis Grizzlies,OT
125,New Orleans Hornets,2010,regular,44,2011-01-21,1,Atlanta Hawks,
126,New Orleans Hornets,2010,regular,45,2011-01-22,0,San Antonio Spurs,
127,New Orleans Hornets,2010,regular,46,2011-01-24,0,Oklahoma City Thunder,
128,New Orleans Hornets,2010,regular,47,2011-01-26,1,Golden State Warriors,
129,New Orleans Hornets,2010,regular,48,2011-01-29,1,Sacramento Kings,
130,New Orleans Hornets,2010,regular,49,2011-01-30,1,Phoenix Suns,
131,New Orleans Hornets,2010,regular,50,2011-02-01,0,Washington Wizards,
132,New Orleans Hornets,2010,regular,51,2011-02-02,1,Oklahoma City Thunder,
133,New Orleans Hornets,2010,regular,52,2011-02-05,0,Los Angeles Lakers,
134,New Orleans Hornets,2010,regular,53,2011-02-07,0,Minnesota Timberwolves,
135,New Orleans Hornets,2010,regular,54,2011-02-09,1,New Jersey Nets,OT
136,New Orleans Hornets,2010,regular,55,2011-02-11,1,Orlando Magic,
137,New Orleans Hornets,2010,regular,56,2011-02-12,0,Chicago Bulls,
138,New Orleans Hornets,2010,regular,57,2011-02-15,1,Golden State Warriors,
139,New Orleans Hornets,2010,regular,58,2011-02-16,1,Portland Trail Blazers,
140,New Orleans Hornets,2010,regular,59,2011-02-23,0,Los Angeles Clippers,
141,New Orleans Hornets,2010,regular,60,2011-02-25,1,Minnesota Timberwolves,
142,New Orleans Hornets,2010,regular,61,2011-02-27,0,Houston Rockets,
143,New Orleans Hornets,2010,regular,62,2011-03-01,1,Toronto Raptors,
144,New Orleans Hornets,2010,regular,63,2011-03-02,1,New York Knicks,
145,New Orleans Hornets,2010,regular,64,2011-03-04,1,Memphis Grizzlies,
146,New Orleans Hornets,2010,regular,65,2011-03-06,1,Cleveland Cavaliers,
147,New Orleans Hornets,2010,regular,66,2011-03-07,1,Chicago Bulls,
148,New Orleans Hornets,2010,regular,67,2011-03-09,0,Dallas Mavericks,
149,New Orleans Hornets,2010,regular,68,2011-03-12,0,Sacramento Kings,
150,New Orleans Hornets,2010,regular,69,2011-03-14,0,Denver Nuggets,
151,New Orleans Hornets,2010,regular,70,2011-03-16,0,Phoenix Suns,
152,New Orleans Hornets,2010,regular,71,2011-03-19,0,Boston Celtics,
153,New Orleans Hornets,2010,regular,72,2011-03-24,1,Utah Jazz,OT
154,New Orleans Hornets,2010,regular,73,2011-03-25,1,Phoenix Suns,
155,New Orleans Hornets,2010,regular,74,2011-03-27,1,Los Angeles Lakers,
156,New Orleans Hornets,2010,regular,75,2011-03-30,0,Portland Trail Blazers,
157,New Orleans Hornets,2010,regular,76,2011-04-01,0,Memphis Grizzlies,
158,New Orleans Hornets,2010,regular,77,2011-04-03,0,Indiana Pacers,
159,New Orleans Hornets,2010,regular,78,2011-04-06,0,Houston Rockets,
160,New Orleans Hornets,2010,regular,79,2011-04-08,0,Phoenix Suns,
161,New Orleans Hornets,2010,regular,80,2011-04-10,1,Memphis Grizzlies,
162,New Orleans Hornets,2010,regular,81,2011-04-11,0,Utah Jazz,
163,New Orleans Hornets,2010,regular,82,2011-04-13,1,Dallas Mavericks,
164,New Orleans Hornets,2010,post,83,2011-04-17,1,Los Angeles Lakers,
165,New Orleans Hornets,2010,post,84,2011-04-20,1,Los Angeles Lakers,
166,New Orleans Hornets,2010,post,85,2011-04-22,0,Los Angeles Lakers,
167,New Orleans Hornets,2010,post,86,2011-04-24,0,Los Angeles Lakers,
168,New Orleans Hornets,2010,post,87,2011-04-26,1,Los Angeles Lakers,
169,New Orleans Hornets,2010,post,88,2011-04-28,0,Los Angeles Lakers,
170,New Orleans Hornets,2011,regular,1,2011-12-26,1,Phoenix Suns,
171,New Orleans Hornets,2011,regular,2,2011-12-28,0,Boston Celtics,
172,New Orleans Hornets,2011,regular,3,2011-12-30,0,Phoenix Suns,
173,New Orleans Hornets,2011,regular,4,2012-01-01,1,Sacramento Kings,
174,New Orleans Hornets,2011,regular,5,2012-01-02,1,Utah Jazz,
175,New Orleans Hornets,2011,regular,6,2012-01-04,0,Philadelphia 76ers,
176,New Orleans Hornets,2011,regular,7,2012-01-06,0,Denver Nuggets,
177,New Orleans Hornets,2011,regular,8,2012-01-07,1,Dallas Mavericks,
178,New Orleans Hornets,2011,regular,9,2012-01-09,1,Denver Nuggets,
179,New Orleans Hornets,2011,regular,10,2012-01-11,0,Oklahoma City Thunder,
180,New Orleans Hornets,2011,regular,11,2012-01-13,0,Minnesota Timberwolves,
181,New Orleans Hornets,2011,regular,12,2012-01-14,1,Memphis Grizzlies,
182,New Orleans Hornets,2011,regular,13,2012-01-16,0,Portland Trail Blazers,
183,New Orleans Hornets,2011,regular,14,2012-01-18,0,Memphis Grizzlies,
184,New Orleans Hornets,2011,regular,15,2012-01-19,1,Houston Rockets,OT
185,New Orleans Hornets,2011,regular,16,2012-01-21,0,Dallas Mavericks,
186,New Orleans Hornets,2011,regular,17,2012-01-23,0,San Antonio Spurs,
187,New Orleans Hornets,2011,regular,18,2012-01-25,1,Oklahoma City Thunder,
188,New Orleans Hornets,2011,regular,19,2012-01-27,0,Orlando Magic,
189,New Orleans Hornets,2011,regular,20,2012-01-29,0,Atlanta Hawks,
190,New Orleans Hornets,2011,regular,21,2012-01-30,1,Miami Heat,
191,New Orleans Hornets,2011,regular,22,2012-02-01,0,Phoenix Suns,
192,New Orleans Hornets,2011,regular,23,2012-02-02,1,San Antonio Spurs,
193,New Orleans Hornets,2011,regular,24,2012-02-04,1,Detroit Pistons,
194,New Orleans Hornets,2011,regular,25,2012-02-06,0,Sacramento Kings,
195,New Orleans Hornets,2011,regular,26,2012-02-08,0,Chicago Bulls,
196,New Orleans Hornets,2011,regular,27,2012-02-10,0,Portland Trail Blazers,
197,New Orleans Hornets,2011,regular,28,2012-02-13,0,Utah Jazz,
198,New Orleans Hornets,2011,regular,29,2012-02-15,1,Milwaukee Bucks,
199,New Orleans Hornets,2011,regular,30,2012-02-17,1,New York Knicks,
200,New Orleans Hornets,2011,regular,31,2012-02-20,1,Oklahoma City Thunder,
201,New Orleans Hornets,2011,regular,32,2012-02-21,1,Indiana Pacers,OT
202,New Orleans Hornets,2011,regular,33,2012-02-22,1,Cleveland Cavaliers,
203,New Orleans Hornets,2011,regular,34,2012-02-28,1,Chicago Bulls,
204,New Orleans Hornets,2011,regular,35,2012-02-29,0,Toronto Raptors,
205,New Orleans Hornets,2011,regular,36,2012-03-02,0,Dallas Mavericks,
206,New Orleans Hornets,2011,regular,37,2012-03-03,0,Indiana Pacers,
207,New Orleans Hornets,2011,regular,38,2012-03-05,1,Portland Trail Blazers,
208,New Orleans Hornets,2011,regular,39,2012-03-07,1,Sacramento Kings,
209,New Orleans Hornets,2011,regular,40,2012-03-09,1,Denver Nuggets,
210,New Orleans Hornets,2011,regular,41,2012-03-10,1,Minnesota Timberwolves,
211,New Orleans Hornets,2011,regular,42,2012-03-12,0,Charlotte Bobcats,
212,New Orleans Hornets,2011,regular,43,2012-03-14,0,Los Angeles Lakers,OT
213,New Orleans Hornets,2011,regular,44,2012-03-15,0,Washington Wizards,
214,New Orleans Hornets,2011,regular,45,2012-03-17,1,New Jersey Nets,
215,New Orleans Hornets,2011,regular,46,2012-03-21,0,Golden State Warriors,
216,New Orleans Hornets,2011,regular,47,2012-03-22,0,Los Angeles Clippers,
217,New Orleans Hornets,2011,regular,48,2012-03-24,0,San Antonio Spurs,
218,New Orleans Hornets,2011,regular,49,2012-03-26,1,Los Angeles Clippers,
219,New Orleans Hornets,2011,regular,50,2012-03-28,1,Golden State Warriors,
220,New Orleans Hornets,2011,regular,51,2012-03-29,1,Portland Trail Blazers,
221,New Orleans Hornets,2011,regular,52,2012-03-31,1,Los Angeles Lakers,
222,New Orleans Hornets,2011,regular,53,2012-04-01,1,Phoenix Suns,
223,New Orleans Hornets,2011,regular,54,2012-04-04,0,Denver Nuggets,
224,New Orleans Hornets,2011,regular,55,2012-04-06,1,San Antonio Spurs,
225,New Orleans Hornets,2011,regular,56,2012-04-07,0,Minnesota Timberwolves,
226,New Orleans Hornets,2011,regular,57,2012-04-09,0,Los Angeles Lakers,
227,New Orleans Hornets,2011,regular,58,2012-04-11,0,Sacramento Kings,
228,New Orleans Hornets,2011,regular,59,2012-04-13,0,Utah Jazz,
229,New Orleans Hornets,2011,regular,60,2012-04-15,0,Memphis Grizzlies,
230,New Orleans Hornets,2011,regular,61,2012-04-16,1,Charlotte Bobcats,
231,New Orleans Hornets,2011,regular,62,2012-04-18,1,Memphis Grizzlies,
232,New Orleans Hornets,2011,regular,63,2012-04-19,0,Houston Rockets,OT
233,New Orleans Hornets,2011,regular,64,2012-04-22,1,Los Angeles Clippers,
234,New Orleans Hornets,2011,regular,65,2012-04-24,1,Golden State Warriors,
235,New Orleans Hornets,2011,regular,66,2012-04-26,1,Houston Rockets,
236,New Orleans Hornets,2012,regular,1,2012-10-31,0,San Antonio Spurs,
237,New Orleans Hornets,2012,regular,2,2012-11-02,0,Utah Jazz,
238,New Orleans Hornets,2012,regular,3,2012-11-03,1,Chicago Bulls,
239,New Orleans Hornets,2012,regular,4,2012-11-07,0,Philadelphia 76ers,
240,New Orleans Hornets,2012,regular,5,2012-11-09,0,Charlotte Bobcats,
241,New Orleans Hornets,2012,regular,6,2012-11-14,1,Houston Rockets,
242,New Orleans Hornets,2012,regular,7,2012-11-16,0,Oklahoma City Thunder,
243,New Orleans Hornets,2012,regular,8,2012-11-17,1,Milwaukee Bucks,
244,New Orleans Hornets,2012,regular,9,2012-11-20,0,New York Knicks,
245,New Orleans Hornets,2012,regular,10,2012-11-21,1,Indiana Pacers,OT
246,New Orleans Hornets,2012,regular,11,2012-11-23,1,Phoenix Suns,OT
247,New Orleans Hornets,2012,regular,12,2012-11-25,1,Denver Nuggets,
248,New Orleans Hornets,2012,regular,13,2012-11-26,1,Los Angeles Clippers,
249,New Orleans Hornets,2012,regular,14,2012-11-28,0,Utah Jazz,
250,New Orleans Hornets,2012,regular,15,2012-12-01,0,Oklahoma City Thunder,
251,New Orleans Hornets,2012,regular,16,2012-12-03,0,Milwaukee Bucks,
252,New Orleans Hornets,2012,regular,17,2012-12-05,0,Los Angeles Lakers,
253,New Orleans Hornets,2012,regular,18,2012-12-07,0,Memphis Grizzlies,
254,New Orleans Hornets,2012,regular,19,2012-12-08,1,Miami Heat,
255,New Orleans Hornets,2012,regular,20,2012-12-11,0,Washington Wizards,
256,New Orleans Hornets,2012,regular,21,2012-12-12,1,Oklahoma City Thunder,
257,New Orleans Hornets,2012,regular,22,2012-12-14,0,Minnesota Timberwolves,
258,New Orleans Hornets,2012,regular,23,2012-12-16,1,Portland Trail Blazers,
259,New Orleans Hornets,2012,regular,24,2012-12-18,1,Golden State Warriors,
260,New Orleans Hornets,2012,regular,25,2012-12-19,1,Los Angeles Clippers,
261,New Orleans Hornets,2012,regular,26,2012-12-21,1,San Antonio Spurs,
262,New Orleans Hornets,2012,regular,27,2012-12-22,0,Indiana Pacers,
263,New Orleans Hornets,2012,regular,28,2012-12-26,1,Orlando Magic,
264,New Orleans Hornets,2012,regular,29,2012-12-28,0,Toronto Raptors,OT
265,New Orleans Hornets,2012,regular,30,2012-12-29,1,Charlotte Bobcats,
266,New Orleans Hornets,2012,regular,31,2013-01-01,0,Atlanta Hawks,
267,New Orleans Hornets,2012,regular,32,2013-01-02,1,Houston Rockets,
268,New Orleans Hornets,2012,regular,33,2013-01-05,1,Dallas Mavericks,OT
269,New Orleans Hornets,2012,regular,34,2013-01-07,0,San Antonio Spurs,
270,New Orleans Hornets,2012,regular,35,2013-01-09,0,Houston Rockets,
271,New Orleans Hornets,2012,regular,36,2013-01-11,0,Minnesota Timberwolves,
272,New Orleans Hornets,2012,regular,37,2013-01-13,1,New York Knicks,
273,New Orleans Hornets,2012,regular,38,2013-01-15,1,Philadelphia 76ers,
274,New Orleans Hornets,2012,regular,39,2013-01-16,1,Boston Celtics,
275,New Orleans Hornets,2012,regular,40,2013-01-19,0,Golden State Warriors,
276,New Orleans Hornets,2012,regular,41,2013-01-21,0,Sacramento Kings,
277,New Orleans Hornets,2012,regular,42,2013-01-23,1,San Antonio Spurs,
278,New Orleans Hornets,2012,regular,43,2013-01-25,0,Houston Rockets,
279,New Orleans Hornets,2012,regular,44,2013-01-27,1,Memphis Grizzlies,
280,New Orleans Hornets,2012,regular,45,2013-01-29,1,Los Angeles Lakers,
281,New Orleans Hornets,2012,regular,46,2013-01-30,1,Utah Jazz,
282,New Orleans Hornets,2012,regular,47,2013-02-01,1,Denver Nuggets,
283,New Orleans Hornets,2012,regular,48,2013-02-02,1,Minnesota Timberwolves,
284,New Orleans Hornets,2012,regular,49,2013-02-06,0,Phoenix Suns,
285,New Orleans Hornets,2012,regular,50,2013-02-08,1,Atlanta Hawks,
286,New Orleans Hornets,2012,regular,51,2013-02-10,1,Toronto Raptors,
287,New Orleans Hornets,2012,regular,52,2013-02-11,1,Detroit Pistons,
288,New Orleans Hornets,2012,regular,53,2013-02-13,0,Portland Trail Blazers,
289,New Orleans Hornets,2012,regular,54,2013-02-19,0,Chicago Bulls,
290,New Orleans Hornets,2012,regular,55,2013-02-20,1,Cleveland Cavaliers,
291,New Orleans Hornets,2012,regular,56,2013-02-22,0,Dallas Mavericks,
292,New Orleans Hornets,2012,regular,57,2013-02-24,0,Sacramento Kings,
293,New Orleans Hornets,2012,regular,58,2013-02-26,0,Brooklyn Nets,
294,New Orleans Hornets,2012,regular,59,2013-02-27,1,Oklahoma City Thunder,
295,New Orleans Hornets,2012,regular,60,2013-03-01,0,Detroit Pistons,
296,New Orleans Hornets,2012,regular,61,2013-03-04,0,Orlando Magic,
297,New Orleans Hornets,2012,regular,62,2013-03-06,0,Los Angeles Lakers,
298,New Orleans Hornets,2012,regular,63,2013-03-09,1,Memphis Grizzlies,
299,New Orleans Hornets,2012,regular,64,2013-03-10,0,Portland Trail Blazers,
300,New Orleans Hornets,2012,regular,65,2013-03-12,1,Brooklyn Nets,
301,New Orleans Hornets,2012,regular,66,2013-03-15,1,Washington Wizards,
302,New Orleans Hornets,2012,regular,67,2013-03-17,1,Minnesota Timberwolves,
303,New Orleans Hornets,2012,regular,68,2013-03-18,0,Golden State Warriors,
304,New Orleans Hornets,2012,regular,69,2013-03-20,0,Boston Celtics,
305,New Orleans Hornets,2012,regular,70,2013-03-22,0,Memphis Grizzlies,
306,New Orleans Hornets,2012,regular,71,2013-03-25,0,Denver Nuggets,
307,New Orleans Hornets,2012,regular,72,2013-03-27,0,Los Angeles Clippers,
308,New Orleans Hornets,2012,regular,73,2013-03-29,0,Miami Heat,
309,New Orleans Hornets,2012,regular,74,2013-03-31,0,Cleveland Cavaliers,
310,New Orleans Hornets,2012,regular,75,2013-04-03,1,Golden State Warriors,
311,New Orleans Hornets,2012,regular,76,2013-04-05,1,Utah Jazz,
312,New Orleans Hornets,2012,regular,77,2013-04-07,1,Phoenix Suns,
313,New Orleans Hornets,2012,regular,78,2013-04-09,1,Los Angeles Lakers,
314,New Orleans Hornets,2012,regular,79,2013-04-10,1,Sacramento Kings,
315,New Orleans Hornets,2012,regular,80,2013-04-12,0,Los Angeles Clippers,
316,New Orleans Hornets,2012,regular,81,2013-04-14,0,Dallas Mavericks,
317,New Orleans Hornets,2012,regular,82,2013-04-17,1,Dallas Mavericks,
